date,CPI,Salary,M1A(期底）金額,M1A年增率,M1B(期底),M1B(年增率),M2(期底),M2(年增率),準備貨幣（通貨淨額）,準備貨幣期底（年增率）,重貼現率,基準放款利率,當期價格_GDP合計_金額(新台幣百萬元),"當期價格_GDP合計_對上季增率折成年率(saar,%)","當期價格_GDP合計_對上季增率(saqr,%)",當期價格_國內需求_金額(新台幣百萬元),"當期價格_國內需求_對上季增率折成年率(saar,%)","當期價格_國內需求_對上季增率(saqr,%)",當期價格_民間消費_金額(新台幣百萬元),"當期價格_民間消費_對上季增率折成年率(saar,%)","當期價格_民間消費_對上季增率(saqr,%)",當期價格_政府消費_金額(新台幣百萬元),"當期價格_政府消費_對上季增率折成年率(saar,%)","當期價格_政府消費_對上季增率(saqr,%)",當期價格_資本形成_金額(新台幣百萬元),"當期價格_資本形成_對上季增率折成年率(saar,%)","當期價格_資本形成_對上季增率(saqr,%)",當期價格_國外淨需求_金額(新台幣百萬元),當期價格_商品與服務輸出_金額(新台幣百萬元),當期價格_商品與服務輸入_金額(新台幣百萬元),"當期價格_商品與服務輸入_對上季增率折成年率(saar,%)","當期價格_商品與服務輸入_對上季增率(saqr,%)",連鎖實質值_GDP合計_金額(新台幣百萬元),"連鎖實質值_GDP合計_對上季增率折成年率(saar,%)","連鎖實質值_GDP合計_對上季增率(saqr,%)",連鎖實質值_國內需求_金額(新台幣百萬元),"連鎖實質值_國內需求_對上季增率折成年率(saar,%)","連鎖實質值_國內需求_對上季增率(saqr,%)",連鎖實質值_民間消費_金額(新台幣百萬元),"連鎖實質值_民間消費_對上季增率折成年率(saar,%)","連鎖實質值_民間消費_對上季增率(saqr,%)",連鎖實質值_政府消費_金額(新台幣百萬元),"連鎖實質值_政府消費_對上季增率折成年率(saar,%)","連鎖實質值_政府消費_對上季增率(saqr,%)",連鎖實質值_資本形成_金額(新台幣百萬元),"連鎖實質值_資本形成_對上季增率折成年率(saar,%)","連鎖實質值_資本形成_對上季增率(saqr,%)",連鎖實質值_國外淨需求_金額(新台幣百萬元),連鎖實質值_商品與服務輸出_金額(新台幣百萬元),"連鎖實質值_商品與服務輸出_對上季增率折成年率(saar,%)","連鎖實質值_商品與服務輸出_對上季增率(saqr,%)",連鎖實質值_商品與服務輸入_金額(新台幣百萬元),"連鎖實質值_商品與服務輸入_對上季增率折成年率(saar,%)","連鎖實質值_商品與服務輸入_對上季增率(saqr,%)",道瓊工業指數(DJI),那斯達克指數(IXIC),標準普爾指數(GSPC),上證指數(SSEC), 費城半導體(SOX) , 黃金價格(Gold) ,WTI原油(WTIoil),十年期美債利率(TNXbond),台幣兌美元匯率(USD_TWD),台股成交量,外銷訂單指數(Index 2011=100),工業及服務業受僱員工淨進入率(%),核發建照面積(千平方公尺),電力(企業)總用電量(十億度),製造業銷售量指數(Index 2016=100),非農業部門就業人數(千人),海關出口值(十億元),機械及電機設備進口值(十億元),失業率(單位：％),台股加權指數
39114,90.37,74807,31820,7.23,84507,8.32,261349,5.86,9564,14.71,2.75,3.97,1077416,-3.29,-0.83,989724,-7.05,-1.81,586182,1.16,0.29,156731,0.22,0.05,246811,-26.8,-7.5,87691,730058,642367,2.48,0.62,1013255,-0.97,-0.24,1043492,-9.01,-2.33,608319,-0.88,-0.22,163855,-3.3,-0.84,271196,-28.15,-7.93,-22750,685413,9.6,2.32,708163,-4.16,-1.06,12631.48,2479.86,1444.79,2810.68,471.04,666.08,59.39,4.72,32.97,912000.00 ,60.91,0.18,2610,10.11,86.1,9701,653.45,202.28,3.79,7818
39142,90.15,39619,30784,8.6,83193,8.43,260648,5.69,8222,10.82,2.88,3.98,1077416,-3.29,-0.83,989724,-7.05,-1.81,586182,1.16,0.29,156731,0.22,0.05,246811,-26.8,-7.5,87691,730058,642367,2.48,0.62,1013255,-0.97,-0.24,1043492,-9.01,-2.33,608319,-0.88,-0.22,163855,-3.3,-0.84,271196,-28.15,-7.93,-22750,685413,9.6,2.32,708163,-4.16,-1.06,12268.53,2401.49,1406.95,2990.48,471.35,653.64,60.74,4.56,33.02,2350000.00 ,51.6,-0.28,1983,8.4,68.28,9703,493.71,150.46,3.78,7689
39173,90.29,39455,30819,9.33,83417,7.41,261148,4.99,7998,9.05,2.88,4,1101014,9.05,2.19,1028447,16.59,3.91,592904,4.67,1.15,159175,6.38,1.56,276367,57.21,11.98,72566,758488,685922,30.01,6.78,1032030,7.62,1.85,1084273,16.57,3.91,615036,4.49,1.1,166249,5.97,1.46,304431,58.79,12.25,-46465,699422,8.43,2.04,745887,23.07,5.33,12754.8,2499.57,1463.64,3537.12,481.91,679.92,64.04,4.68,33.15,1940000.00 ,65.62,0.21,2370,9.99,88.5,9701,657.02,195.55,3.94,7992
39203,90.15,40504,29701,4.44,81888,6,259693,4.54,7770,7.68,2.88,4,1101014,9.05,2.19,1028447,16.59,3.91,592904,4.67,1.15,159175,6.38,1.56,276367,57.21,11.98,72566,758488,685922,30.01,6.78,1032030,7.62,1.85,1084273,16.57,3.91,615036,4.49,1.1,166249,5.97,1.46,304431,58.79,12.25,-46465,699422,8.43,2.04,745887,23.07,5.33,13407.76,2562.14,1511.14,4083.42,494.7,667.59,63.53,4.74,33.27,1900000.00 ,63.66,,2176,9.99,86.2,9706,661.15,212.17,3.83,8087
39234,90.38,40835,30684,5.59,83403,8.15,260334,4.47,7744,-1.66,3.13,4.06,1101014,9.05,2.19,1028447,16.59,3.91,592904,4.67,1.15,159175,6.38,1.56,276367,57.21,11.98,72566,758488,685922,30.01,6.78,1032030,7.62,1.85,1084273,16.57,3.91,615036,4.49,1.1,166249,5.97,1.46,304431,58.79,12.25,-46465,699422,8.43,2.04,745887,23.07,5.33,13480.21,2595.4,1514.49,4012.63,494.62,654.8,67.53,5.1,32.98,2720000.00 ,63.23,0.18,2869,11.61,91.33,9723,656.48,201.34,3.87,8580
39264,90.79,41524,30924,8.54,84100,10.19,259590,4.49,7450,2.02,3.13,4.23,1134499,12.73,3.04,1044265,6.3,1.54,608969,11.29,2.71,162631,8.97,2.17,272664,-5.25,-1.34,90233,802271,712037,16.12,3.81,1057202,10.12,2.44,1094819,3.95,0.97,627293,8.21,1.99,170834,11.5,2.76,297481,-8.82,-2.28,-34162,733389,20.89,4.86,767551,12.13,2.9,13677.89,2655.08,1520.7,4016.04,521.56,665.79,74.15,5,32.81,4670000.00 ,65.73,0.12,2433,10.93,89.05,9722,671.29,199.44,3.96,9358
39295,91.55,41463,30849,5.23,83267,7.03,259423,3.97,7407,-2.34,3.13,4.31,1134499,12.73,3.04,1044265,6.3,1.54,608969,11.29,2.71,162631,8.97,2.17,272664,-5.25,-1.34,90233,802271,712037,16.12,3.81,1057202,10.12,2.44,1094819,3.95,0.97,627293,8.21,1.99,170834,11.5,2.76,297481,-8.82,-2.28,-34162,733389,20.89,4.86,767551,12.13,2.9,13239.71,2539.5,1454.62,4848.74,492.91,665.06,72.36,4.67,32.97,3160000.00 ,68.25,1.01,2766,11.58,92.98,9777,701.94,234.68,4.03,8757
39326,91.82,42668,31250,5.61,83771,5.67,258859,3.23,7488,0.02,3.25,4.33,1134499,12.73,3.04,1044265,6.3,1.54,608969,11.29,2.71,162631,8.97,2.17,272664,-5.25,-1.34,90233,802271,712037,16.12,3.81,1057202,10.12,2.44,1094819,3.95,0.97,627293,8.21,1.99,170834,11.5,2.76,297481,-8.82,-2.28,-34162,733389,20.89,4.86,767551,12.13,2.9,13557.69,2634.47,1497.12,5360.1,496.78,715.37,79.63,4.51,33.01,2240000.00 ,69.56,0.23,2380,11.94,93.7,9806,705.77,210.48,4.09,9069
39356,92.24,39728,30675,4.78,83404,5.9,259043,3.32,7426,0.67,3.25,4.3,1156091,7.83,1.9,1051386,2.76,0.68,611249,1.51,0.37,162152,-1.17,-0.29,277984,8.04,1.95,104705,825679,720974,5.12,1.26,1088363,12.32,2.95,1083240,-4.16,-1.06,620648,-4.17,-1.06,168237,-5.94,-1.52,295184,-3.05,-0.77,10361,762093,16.6,3.91,751732,-7.99,-2.06,13901.28,2780.42,1539.66,5824.12,482.97,756.03,85.66,4.52,32.56,3200000.00 ,70.16,-0.08,1852,10.92,91.28,9760,738.04,206.3,3.99,9605
39387,92.35,39587,30515,5.22,80863,2.4,258117,2.06,7497,1.08,3.25,4.32,1156091,7.83,1.9,1051386,2.76,0.68,611249,1.51,0.37,162152,-1.17,-0.29,277984,8.04,1.95,104705,825679,720974,5.12,1.26,1088363,12.32,2.95,1083240,-4.16,-1.06,620648,-4.17,-1.06,168237,-5.94,-1.52,295184,-3.05,-0.77,10361,762093,16.6,3.91,751732,-7.99,-2.06,13200.58,2662.8,1463.39,5265.59,429.29,805.6,94.63,4.15,32.33,2640000.00 ,72.67,0.26,2570,11.58,98.64,9769,749.63,203.89,3.92,8800
39417,92.59,43951,31566,2.82,82200,-0.03,258831,0.84,7626,3.9,3.38,4.31,1156091,7.83,1.9,1051386,2.76,0.68,611249,1.51,0.37,162152,-1.17,-0.29,277984,8.04,1.95,104705,825679,720974,5.12,1.26,1088363,12.32,2.95,1083240,-4.16,-1.06,620648,-4.17,-1.06,168237,-5.94,-1.52,295184,-3.05,-0.77,10361,762093,16.6,3.91,751732,-7.99,-2.06,13407.03,2661.55,1479.22,5069.59,417.23,807.96,91.74,4.09,32.42,2050000.00 ,71.59,0.29,2920,10.91,95.43,9803,715.18,197.72,3.87,8309
39448,92.42,65740,32371,5.61,83081,1.11,263572,2.07,8701,14.33,3.38,4.33,1128070,-9.35,-2.42,1063922,4.86,1.19,615677,2.93,0.72,162809,1.63,0.41,285435,11.16,2.68,64147,829470,765322,26.97,6.15,1092894,1.68,0.42,1084295,0.39,0.1,621107,0.3,0.07,168656,1,0.25,295332,0.2,0.05,10834,778641,8.97,2.17,767807,8.83,2.14,12538.12,2418.09,1378.76,5045.94,362.17,891.36,92.93,3.72,32.35,2870000.00 ,69.91,0.27,3274,10.26,94.23,9839,766.01,215.01,3.83,7923
39479,92.76,59608,31330,-1.54,82464,-2.42,264902,1.36,8580,-6.53,3.38,4.34,1128070,-9.35,-2.42,1063922,4.86,1.19,615677,2.93,0.72,162809,1.63,0.41,285435,11.16,2.68,64147,829470,765322,26.97,6.15,1092894,1.68,0.42,1084295,0.39,0.1,621107,0.3,0.07,168656,1,0.25,295332,0.2,0.05,10834,778641,8.97,2.17,767807,8.83,2.14,12419.57,2325.83,1354.87,4452.66,355.81,925.11,95.35,3.73,31.63,1560000.00 ,68.55,0.12,2799,10.86,97.3,9854,723.28,220.3,3.8,7999
39508,93.02,40273,31570,2.55,82441,-0.9,266131,2.1,8170,3.14,3.5,4.35,1128070,-9.35,-2.42,1063922,4.86,1.19,615677,2.93,0.72,162809,1.63,0.41,285435,11.16,2.68,64147,829470,765322,26.97,6.15,1092894,1.68,0.42,1084295,0.39,0.1,621107,0.3,0.07,168656,1,0.25,295332,0.2,0.05,10834,778641,8.97,2.17,767807,8.83,2.14,12193.88,2254.82,1316.94,3915.35,344.86,962.93,105.42,3.49,30.58,2990000.00 ,58.26,-0.34,1442,8.96,81.84,9813,569.69,161.21,3.94,8440
39539,93.45,40192,31191,1.21,82333,-1.3,267002,2.24,8042,4.67,3.5,4.39,1137456,3.37,0.83,1050890,-4.81,-1.22,609306,-4.08,-1.03,166699,9.91,2.39,274884,-13.99,-3.7,86565,819107,732542,-16.06,-4.28,1079109,-4.95,-1.26,1061570,-8.12,-2.1,612496,-5.43,-1.39,169112,1.09,0.27,280320,-18.83,-5.08,22115,756020,-11.12,-2.91,733904,-16.53,-4.42,12656.77,2368.1,1370.47,3397.29,372.39,909.66,112.46,3.65,30.36,3080000.00 ,70.31,0.26,1885,10.34,97.86,9841,757.57,229.61,3.86,8878
39569,93.38,40554,30884,3.98,81446,-0.54,266043,2.45,7966,-3.7,3.5,4.39,1137456,3.37,0.83,1050890,-4.81,-1.22,609306,-4.08,-1.03,166699,9.91,2.39,274884,-13.99,-3.7,86565,819107,732542,-16.06,-4.28,1079109,-4.95,-1.26,1061570,-8.12,-2.1,612496,-5.43,-1.39,169112,1.09,0.27,280320,-18.83,-5.08,22115,756020,-11.12,-2.91,733904,-16.53,-4.42,12812.48,2483.24,1403.22,3551.74,406.04,888.2,125.46,3.87,30.58,2670000.00 ,69.55,0.08,2125,11.46,96.78,9856,690.24,202.16,3.81,8910
39600,94.7,41180,31344,2.15,79980,-4.1,263946,1.39,7955,9.08,3.63,4.4,1137456,3.37,0.83,1050890,-4.81,-1.22,609306,-4.08,-1.03,166699,9.91,2.39,274884,-13.99,-3.7,86565,819107,732542,-16.06,-4.28,1079109,-4.95,-1.26,1061570,-8.12,-2.1,612496,-5.43,-1.39,169112,1.09,0.27,280320,-18.83,-5.08,22115,756020,-11.12,-2.91,733904,-16.53,-4.42,12056.67,2427.45,1341.25,2995.75,391.37,889.9,134.02,4.08,30.37,1880000.00 ,68,0.12,2201,11.29,96.81,9878,727.09,176.23,3.84,8180
39630,94.98,42690,30570,-1.14,79126,-5.91,265012,2.09,7899,8.81,3.63,4.4,1062825,-23.77,-6.56,1037755,-4.91,-1.25,602499,-4.39,-1.12,164031,-6.25,-1.6,271225,-5.22,-1.33,25069,803049,777979,27.22,6.2,1039550,-13.88,-3.67,1038757,-8.32,-2.15,601303,-7.11,-1.83,168376,-1.73,-0.44,269189,-14.96,-3.97,2509,741845,-7.29,-1.87,739336,2.99,0.74,11322.38,2278.14,1257.33,2802.17,350.21,939.93,133.48,3.98,30.41,2070000.00 ,66.79,0.25,2218,12.65,94.47,9881,746.27,202.68,3.95,7128
39661,94.66,41415,30933,0.27,79576,-4.43,265397,2.3,7918,9.36,3.63,4.42,1062825,-23.77,-6.56,1037755,-4.91,-1.25,602499,-4.39,-1.12,164031,-6.25,-1.6,271225,-5.22,-1.33,25069,803049,777979,27.22,6.2,1039550,-13.88,-3.67,1038757,-8.32,-2.15,601303,-7.11,-1.83,168376,-1.73,-0.44,269189,-14.96,-3.97,2509,741845,-7.29,-1.87,739336,2.99,0.74,11530.77,2389.27,1281.47,2496.47,361.81,835.83,116.69,3.89,31.23,1840000.00 ,66.54,0.71,1742,10.62,94.55,9906,702.83,194.59,4.06,7071
39692,94.29,41313,31459,0.67,80391,-4.04,267156,3.21,7933,7.66,3.5,4.44,1062825,-23.77,-6.56,1037755,-4.91,-1.25,602499,-4.39,-1.12,164031,-6.25,-1.6,271225,-5.22,-1.33,25069,803049,777979,27.22,6.2,1039550,-13.88,-3.67,1038757,-8.32,-2.15,601303,-7.11,-1.83,168376,-1.73,-0.44,269189,-14.96,-3.97,2509,741845,-7.29,-1.87,739336,2.99,0.74,11114.08,2205.66,1217.02,2164.09,321.6,828.96,103.76,3.68,32,1760000.00 ,70.07,0.07,1933,11.26,92.05,9937,784.49,195.86,4.14,6204
39722,94.36,39538,31011,1.1,79450,-4.74,271347,4.75,8011,5.84,3,4.44,1055299,-2.8,-0.71,1003557,-12.54,-3.3,592573,-6.43,-1.65,170186,15.88,3.75,240797,-37.87,-11.22,51742,625298,573556,-70.46,-26.28,1008805,-11.32,-2.96,1016349,-8.35,-2.16,594537,-4.43,-1.13,173337,12.32,2.95,247856,-28.13,-7.92,10416,619766,-51.29,-16.46,609350,-53.86,-17.58,9176.71,1730.32,968.8,1933.8,246.74,801.99,76.72,3.78,32.68,1120000.00 ,70.8,-0.27,1631,12.44,88.47,9874,701.1,191.79,4.27,5043
39753,94.03,38138,30789,0.9,78588,-2.81,272902,5.73,8093,7.49,2.75,4.3,1055299,-2.8,-0.71,1003557,-12.54,-3.3,592573,-6.43,-1.65,170186,15.88,3.75,240797,-37.87,-11.22,51742,625298,573556,-70.46,-26.28,1008805,-11.32,-2.96,1016349,-8.35,-2.16,594537,-4.43,-1.13,173337,12.32,2.95,247856,-28.13,-7.92,10416,619766,-51.29,-16.46,609350,-53.86,-17.58,8614.55,1542.7,883.04,1876.01,205.36,754.89,57.44,3.52,33.1,1000000.00 ,70.41,-0.37,1573,10.46,86.96,9889,676.33,181.67,4.37,4510
39783,93.17,41868,32223,2.08,81537,-0.81,277555,7.23,8335,8.16,2,4.21,1055299,-2.8,-0.71,1003557,-12.54,-3.3,592573,-6.43,-1.65,170186,15.88,3.75,240797,-37.87,-11.22,51742,625298,573556,-70.46,-26.28,1008805,-11.32,-2.96,1016349,-8.35,-2.16,594537,-4.43,-1.13,173337,12.32,2.95,247856,-28.13,-7.92,10416,619766,-51.29,-16.46,609350,-53.86,-17.58,8595.56,1525.89,877.56,1950.9,203.86,822.67,42.04,2.41,33.12,1290000.00 ,55.99,-0.7,1637,8.97,70.03,9872,560.84,166.95,4.64,4496
39814,92.99,68084,33427,3.26,84834,2.11,280973,6.6,10902,10.08,1.5,3.91,1044255,-4.12,-1.05,937425,-23.87,-6.59,590214,-1.58,-0.4,170861,1.6,0.4,176349,-71.23,-26.76,106830,560961,454131,-60.7,-20.82,1006957,-0.73,-0.18,953419,-22.56,-6.19,599930,3.68,0.91,173829,1.14,0.28,179266,-72.63,-27.67,66124,578703,-23.98,-6.63,512579,-49.93,-15.88,8396.2,1537.2,865.58,1936.9,213.35,861.56,41.92,2.48,33.37,746000.00 ,52.68,-1.36,1387,9.32,68.5,9811,459.51,137.44,5.03,4475
39845,92.96,41151,32622,4.12,85317,3.46,282561,6.67,9073,6.54,1.25,3.16,1044255,-4.12,-1.05,937425,-23.87,-6.59,590214,-1.58,-0.4,170861,1.6,0.4,176349,-71.23,-26.76,106830,560961,454131,-60.7,-20.82,1006957,-0.73,-0.18,953419,-22.56,-6.19,599930,3.68,0.91,173829,1.14,0.28,179266,-72.63,-27.67,66124,578703,-23.98,-6.63,512579,-49.93,-15.88,7690.49,1485.98,805.23,2205.17,209.64,942.26,39.26,2.85,34.25,1200000.00 ,45.33,-1.41,1273,6.74,62.32,9763,413.65,100.83,5.31,4477
39873,92.98,38580,33473,6.03,88437,7.27,284836,7.03,8865,8.9,1.25,3.16,1044255,-4.12,-1.05,937425,-23.87,-6.59,590214,-1.58,-0.4,170861,1.6,0.4,176349,-71.23,-26.76,106830,560961,454131,-60.7,-20.82,1006957,-0.73,-0.18,953419,-22.56,-6.19,599930,3.68,0.91,173829,1.14,0.28,179266,-72.63,-27.67,66124,578703,-23.98,-6.63,512579,-49.93,-15.88,7235.47,1432.23,757.13,2228.24,216.49,925.3,48.06,2.81,34.34,2170000.00 ,52.14,-0.85,762,9.16,68.72,9691,431.96,131.12,5.75,4926
39904,93.24,38904,33966,8.89,90629,10.08,285934,7.09,8769,7.43,1.25,2.66,1062465,7.16,1.74,963486,11.59,2.78,590682,0.32,0.08,168910,-4.49,-1.14,203894,78.7,15.62,98978,611368,512389,62.06,12.83,1014617,3.08,0.76,989636,16.08,3.8,601148,0.81,0.2,173394,-1,-0.25,214917,106.58,19.89,35115,628268,38.92,8.56,593153,79.32,15.72,7992.12,1641.15,848.15,2461.83,247.93,892.67,49.95,2.9,33.66,2930000.00 ,62.67,-0.32,1009,9.43,78.09,9686,545.31,154.26,5.81,5724
39934,93.27,39722,34054,10.27,93068,14.27,287088,7.91,8795,16.67,1.25,2.64,1062465,7.16,1.74,963486,11.59,2.78,590682,0.32,0.08,168910,-4.49,-1.14,203894,78.7,15.62,98978,611368,512389,62.06,12.83,1014617,3.08,0.76,989636,16.08,3.8,601148,0.81,0.2,173394,-1,-0.25,214917,106.58,19.89,35115,628268,38.92,8.56,593153,79.32,15.72,8398.37,1726.08,902.41,2617.24,255.86,929.71,59.21,3.29,32.85,3110000.00 ,65.13,-0.21,1233,9.6,81.52,9686,504.36,145.3,5.76,6586
39965,93.22,38210,35600,13.58,94332,17.94,286657,8.6,8690,9.9,1.25,2.64,1062465,7.16,1.74,963486,11.59,2.78,590682,0.32,0.08,168910,-4.49,-1.14,203894,78.7,15.62,98978,611368,512389,62.06,12.83,1014617,3.08,0.76,989636,16.08,3.8,601148,0.81,0.2,173394,-1,-0.25,214917,106.58,19.89,35115,628268,38.92,8.56,593153,79.32,15.72,8593,1826.99,926.12,2830.37,268.85,946.35,69.7,3.71,32.78,2590000.00 ,64.96,-0.13,797,9.23,80.9,9700,543.17,142.37,5.82,6496
39995,93.2,39644,35239,15.27,96043,21.38,287603,8.52,8737,7.53,1.25,2.62,1081213,7.25,1.76,987772,10.47,2.52,598039,5.08,1.25,171663,6.68,1.63,218070,30.85,6.95,93441,694047,600606,88.78,17.22,1030224,6.3,1.54,1002172,5.16,1.27,605391,2.85,0.71,175720,5.47,1.34,220925,11.66,2.8,34767,694465,49.29,10.54,659698,53.01,11.22,8679.75,1873.84,935.82,3209.91,282.29,935.51,64.29,3.54,32.89,2800000.00 ,71.28,0.25,1055,11.18,88,9707,560.73,171.58,5.94,6835
40026,93.81,39522,36525,18.08,97398,22.4,287036,8.15,8774,8.14,1.25,2.62,1081213,7.25,1.76,987772,10.47,2.52,598039,5.08,1.25,171663,6.68,1.63,218070,30.85,6.95,93441,694047,600606,88.78,17.22,1030224,6.3,1.54,1002172,5.16,1.27,605391,2.85,0.71,175720,5.47,1.34,220925,11.66,2.8,34767,694465,49.29,10.54,659698,53.01,11.22,9375.06,1997.16,1009.72,3075.49,299.4,949.7,71.14,3.58,32.87,1910000.00 ,72.51,0.42,1425,11.72,91.24,9718,574.13,169.62,6.07,6856
40057,93.93,40534,35799,13.8,98332,22.32,288008,7.81,8794,7.99,1.25,2.62,1081213,7.25,1.76,987772,10.47,2.52,598039,5.08,1.25,171663,6.68,1.63,218070,30.85,6.95,93441,694047,600606,88.78,17.22,1030224,6.3,1.54,1002172,5.16,1.27,605391,2.85,0.71,175720,5.47,1.34,220925,11.66,2.8,34767,694465,49.29,10.54,659698,53.01,11.22,9634.97,2084.75,1044.55,2889.01,320.07,998.71,69.47,3.39,32.56,2420000.00 ,70.19,0.38,1549,10.62,86.99,9741,629.34,180.72,6.13,7321
40087,93.9,39816,37641,21.38,101536,27.8,290001,6.87,8861,11.58,1.25,2.61,1132618,20.42,4.75,1048475,26.94,6.15,612901,10.32,2.49,173805,5.09,1.25,261769,107.63,20.04,84142,742735,658593,44.58,9.65,1102444,31.13,7.01,1066354,28.18,6.4,623329,12.39,2.96,178401,6.24,1.53,264692,106.05,19.81,42729,750912,36.7,8.13,708183,32.8,7.35,9857.34,2122.85,1067.66,3008.79,318.61,1044.31,75.82,3.37,32.31,2580000.00 ,75.87,0.26,1316,11.85,89.41,9730,632.56,190.97,6.04,7589
40118,93.56,39035,38399,24.72,102563,30.51,290267,6.36,8969,8.8,1.25,2.58,1132618,20.42,4.75,1048475,26.94,6.15,612901,10.32,2.49,173805,5.09,1.25,261769,107.63,20.04,84142,742735,658593,44.58,9.65,1102444,31.13,7.01,1066354,28.18,6.4,623329,12.39,2.96,178401,6.24,1.53,264692,106.05,19.81,42729,750912,36.7,8.13,708183,32.8,7.35,10227.55,2143.53,1088.07,3206.36,310.4,1126.25,78.15,3.4,32.32,2140000.00 ,78.17,0.26,1902,10.85,89.48,9757,645.9,191.57,5.96,7612
40148,93.53,42768,39244,21.79,105116,28.92,293556,5.76,9126,8.31,1.25,2.56,1132618,20.42,4.75,1048475,26.94,6.15,612901,10.32,2.49,173805,5.09,1.25,261769,107.63,20.04,84142,742735,658593,44.58,9.65,1102444,31.13,7.01,1066354,28.18,6.4,623329,12.39,2.96,178401,6.24,1.53,264692,106.05,19.81,42729,750912,36.7,8.13,708183,32.8,7.35,10433.44,2220.6,1110.38,3220.19,343.74,1128.98,74.6,3.58,32.27,2720000.00 ,76.31,0.42,1512,10.09,89.95,9819,653.69,213.76,5.86,7837
40179,94.09,53739,39350,17.72,105347,24.18,294538,4.83,9342,-1.59,1.25,2.56,1151493,6.83,1.67,1071487,9.07,2.19,613588,0.45,0.11,173902,0.22,0.06,283996,38.54,8.49,80006,803683,723677,45.78,9.88,1120492,6.71,1.64,1085294,7.3,1.78,619999,-2.12,-0.53,176450,-4.3,-1.09,288968,42.05,9.17,34722,798186,27.66,6.3,763463,35.07,7.81,10471.24,2267.77,1123.58,3163.76,349.27,1116.83,78.4,3.71,31.89,2750000.00 ,77.15,0.4,2185,10.89,95.95,9832,649.96,200.81,5.74,8099
40210,94.22,67177,39659,21.57,105985,24.23,295922,4.73,10594,14.4,1.25,2.56,1151493,6.83,1.67,1071487,9.07,2.19,613588,0.45,0.11,173902,0.22,0.06,283996,38.54,8.49,80006,803683,723677,45.78,9.88,1120492,6.71,1.64,1085294,7.3,1.78,619999,-2.12,-0.53,176450,-4.3,-1.09,288968,42.05,9.17,34722,798186,27.66,6.3,763463,35.07,7.81,10214.51,2194.44,1089.16,2987.03,331.83,1098.19,76.45,3.68,32.08,1160000.00 ,73,0.33,1438,9.66,92.32,9842,701.61,204.93,5.68,7432
40238,94.29,40701,38952,16.37,105269,19.03,295831,3.86,9766,5.09,1.25,2.56,1151493,6.83,1.67,1071487,9.07,2.19,613588,0.45,0.11,173902,0.22,0.06,283996,38.54,8.49,80006,803683,723677,45.78,9.88,1120492,6.71,1.64,1085294,7.3,1.78,619999,-2.12,-0.53,176450,-4.3,-1.09,288968,42.05,9.17,34722,798186,27.66,6.3,763463,35.07,7.81,10677.52,2362.24,1152.05,3056.84,358.21,1114.36,81.29,3.72,31.84,2150000.00 ,65.77,-0.25,1587,8.78,77.18,9823,540.07,176.01,5.76,7775
40269,94.35,40207,39288,15.67,106383,17.38,296801,3.8,9672,8.86,1.25,2.57,1185204,12.23,2.93,1079495,3.02,0.75,620961,4.89,1.2,174173,0.62,0.16,284361,0.51,0.13,105709,850141,744432,11.98,2.87,1144088,8.69,2.11,1099463,5.33,1.31,626752,4.43,1.09,177348,2.05,0.51,295498,9.35,2.26,43449,830819,17.38,4.09,787370,13.13,3.13,11052.15,2475.72,1197.32,3053.39,386.55,1151.45,84.58,3.82,31.49,2330000.00 ,81.68,0.57,2491,11.54,99.41,9831,754.21,246.23,5.67,8052
40299,94.06,41074,39559,16.17,105297,13.14,296467,3.27,9636,5.54,1.25,2.57,1185204,12.23,2.93,1079495,3.02,0.75,620961,4.89,1.2,174173,0.62,0.16,284361,0.51,0.13,105709,850141,744432,11.98,2.87,1144088,8.69,2.11,1099463,5.33,1.31,626752,4.43,1.09,177348,2.05,0.51,295498,9.35,2.26,43449,830819,17.38,4.09,787370,13.13,3.13,10500.13,2319.24,1125.06,2661.87,357.06,1203.96,74.12,3.41,31.86,1870000.00 ,79.89,0.36,2086,10.56,99.84,9862,700.4,219.1,5.39,7526
40330,94.33,41519,40550,13.9,106447,12.84,297615,3.82,9658,8.98,1.38,2.57,1185204,12.23,2.93,1079495,3.02,0.75,620961,4.89,1.2,174173,0.62,0.16,284361,0.51,0.13,105709,850141,744432,11.98,2.87,1144088,8.69,2.11,1099463,5.33,1.31,626752,4.43,1.09,177348,2.05,0.51,295498,9.35,2.26,43449,830819,17.38,4.09,787370,13.13,3.13,10159.27,2235.23,1083.36,2541.4,353.56,1234.66,75.4,3.19,32.22,1550000.00 ,79.44,0.38,2345,11.04,98.79,9905,812.41,235.94,5.14,7383
40360,94.52,41485,40339,14.47,107846,12.29,299497,4.14,9647,7.32,1.38,2.59,1195617,3.56,0.88,1105572,10.02,2.42,628818,5.16,1.27,174479,0.71,0.18,302274,27.68,6.3,90045,852607,762561,10.1,2.44,1155888,4.19,1.03,1116530,6.36,1.55,632620,3.8,0.94,178303,2.17,0.54,305777,14.66,3.48,37211,844112,6.56,1.6,806901,10.3,2.48,10222.24,2210.27,1079.8,2493.39,353.51,1191.75,76.38,2.98,32.13,2110000.00 ,81.52,0.31,2308,11.9,98.94,9932,743.09,231.45,5.16,7639
