date,CPI,Salary,M1A(期底）金額,M1B(期底),M2(期底),準備貨幣（通貨淨額）,重貼現率,基準放款利率,連鎖實質值_GDP合計_金額(新台幣百萬元),連鎖實質值_國內需求_金額(新台幣百萬元),連鎖實質值_民間消費_金額(新台幣百萬元),連鎖實質值_政府消費_金額(新台幣百萬元),連鎖實質值_資本形成_金額(新台幣百萬元),連鎖實質值_國外淨需求_金額(新台幣百萬元),連鎖實質值_商品與服務輸出_金額(新台幣百萬元),連鎖實質值_商品與服務輸入_金額(新台幣百萬元),道瓊工業指數(DJI),那斯達克指數(IXIC),標準普爾指數(GSPC),上證指數(SSEC),深圳成指(SZSC1),日經指數(N225), 摩台指 ,美元指數(DXM8), 費城半導體(SOX) , 黃金價格(Gold) ,WTI原油(WTIoil),十年期美債利率(TNXbond),台幣兌美元匯率(USD_TWD),台股成交量,外銷訂單指數(Index 2011=100),工業及服務業受僱員工淨進入率(%),核發建照面積(千平方公尺),半導體設備進口值(新台幣百萬元),工業生產指數(Index 2016=100),電力(企業)總用電量(十億度),製造業銷售量指數(Index 2016=100),批發、零售及餐飲業營業額(十億元),非農業部門就業人數(千人),海關出口值(十億元),機械及電機設備進口值(十億元),失業率(單位：％),台股加權指數,預測台股指數漲跌
2014/11/1,-0.0062,0.0041,0.0037,0.0077,0.0096,0.0116,0,0,0,0,0,0,0,0,0,0,0.0567,0.0646,0.0554,0.0589,0.0367,0.1159,0.0581,0.0236,0.0865,-0.0377,-0.1054,0.0147,0.0109,-0.1548,0.0516,0.13,-0.0798,-0.1977,0.0286,-0.0055,0.0327,0.0027,0.0018,0.0289,-0.0684,-0.0025,0.0223,持平
2014/12/1,-0.0005,0.0966,0.0241,0.0204,0.0125,0.0184,0,0,0,0,0,0,0,0,0,0,0.006,0.0096,0.0047,0.201,0.2365,0.0211,-0.0054,0.017,0.0522,0.019,-0.2161,-0.0507,0.0215,0.3169,-0.018,0.16,-0.0632,0.067,-0.0391,-0.0631,-0.06,-0.0343,0.0015,0.0021,0.1208,-0.0152,0.0103,持平
2015/1/1,-0.0085,0.1185,0.0002,0.0038,0.0089,0.0094,0,0,0.0064,-0.0049,0.005,-0.0199,-0.0193,0.1364,0.0083,-0.0083,-0.0119,-0.0125,-0.0127,0.1,0.0953,-0.0152,0.1034,0.0436,-0.0226,0.0442,-0.193,-0.1501,0.0082,-0.0695,0.0393,0.1,0.1925,0.1395,0.0367,-0.0219,0.053,0.0568,0.0011,-0.023,-0.0412,-0.0257,0.019,持平
2015/2/1,-0.0011,0.6677,0.0148,0.0178,0.0147,0.1394,0,0,0,0,0,0,0,0,0,0,0.023,0.0386,0.0266,-0.0326,-0.0066,0.0451,0.0793,0.014,0.0335,-0.0214,0.069,0.0515,-0.0031,-0.4655,-0.1014,0.14,0.0181,-0.1515,-0.0242,-0.0103,-0.0031,-0.0326,0.0007,-0.0041,0.0567,-0.0211,0.0241,持平
2015/3/1,0.0066,-0.5037,-0.0069,-0.0088,0.0001,-0.0808,0,0,0,0,0,0,0,0,0,0,-0.0008,0.0173,-0.0011,0.0933,0.0776,0.0634,0.0243,0.0374,0.0245,-0.0389,-0.0621,0.0357,-0.0037,1.1183,-0.2288,-0.34,-0.3643,-0.1121,-0.1663,-0.154,-0.2027,-0.1438,0,-0.2184,-0.2676,-0.0054,0.011,持平
2015/4/1,-0.0014,0.0076,-0.0032,0.0048,0.006,-0.0095,0,0,-0.0137,0.0217,0.0128,0.0124,0.05,-0.3645,-0.0372,0.0114,0.0022,0.0097,0.0072,0.2016,0.1625,0.0297,0.0598,-0.0031,-0.0157,0.0188,0.1363,-0.0557,-0.0145,-0.0152,0.2853,0.27,0.0468,0.3383,0.2284,0.2068,0.2622,0.1184,0,0.2761,0.3668,0.0081,0.0072,持平
2015/5/1,0.0012,0.0116,-0.0023,-0.002,0.0015,-0.0112,0,0,0,0,0,0,0,0,0,0,0.0086,0.0087,0.0082,0.0673,0.0808,0.0104,0.0156,-0.0245,0.0171,-0.0008,0.0927,0.1377,-0.0115,-0.1186,-0.0304,0.03,-0.0271,-0.0648,-0.0512,0.0043,-0.0371,-0.0093,0.0009,-0.0798,-0.1334,-0.0242,0.0009,持平
2015/6/1,0.0012,0.0168,0.0155,0.0011,-0.0035,-0.0022,0,0,0,0,0,0,0,0,0,0,-0.0109,0.0087,-0.006,0.0739,0.0912,0.0215,-0.0058,-0.0003,0.0083,-0.0151,0.0069,0.0753,0.0092,0.0643,-0.0447,0.14,0.2486,-0.0913,0.0083,0.073,-0.0183,-0.0015,0.001,0.0727,0.0149,-0.0028,-0.0345,下降
2015/7/1,-0.0005,0.0535,0.0022,0.0068,0.0052,0.0007,0,0,-0.001,-0.0117,-0.011,-0.0021,-0.0195,0.1724,-0.0016,-0.0178,-0.0074,0.0019,-0.0024,-0.198,-0.2466,-0.0015,0.0467,0.0186,-0.0796,-0.0431,-0.1454,-0.0179,0.0092,0.022,0.0294,0.07,0.2359,0.6117,0.0007,0.0032,0.0054,0.0255,0.0004,-0.0982,0.0736,0.0249,-0.0418,下降
2015/8/1,0.0003,-0.0443,0.0241,0.0169,0.0067,0.0014,0,0,0,0,0,0,0,0,0,0,-0.0412,-0.0292,-0.0259,-0.0661,-0.0326,-0.0223,-0.0211,-0.0066,-0.0627,-0.0098,-0.1612,-0.0663,0.0326,-0.0161,0.0047,0.58,-0.2301,0.0193,0.0072,0.0615,0.0159,-0.007,0.0021,0.0248,-0.0251,0.0296,-0.0901,持平
2015/9/1,0.0018,-0.0027,-0.0038,-0.0007,-0.0001,0.0075,-0.0667,0,0,0,0,0,0,0,0,0,-0.0423,-0.0378,-0.0468,-0.1297,-0.1727,-0.0991,-0.0538,-0.0058,-0.0223,0.0042,0.0595,0.0024,0.0147,-0.1858,-0.0181,0.09,-0.1187,-0.1693,-0.0416,-0.0453,-0.0564,-0.0144,0.0019,0.0495,0.0319,0.0209,0.0061,上升
2015/10/1,0.0033,-0.0418,-0.0014,0.0019,0.004,0.002,0,-0.009,0.0003,0.0073,0.0161,0.0086,-0.0151,-0.0954,0.0003,0.011,0.0516,0.0276,0.0414,0.0686,0.1179,0.024,0.0104,-0.0008,0.0664,0.0324,0.0186,-0.0499,-0.0072,0.1342,0.1929,-0.13,0.119,-0.1234,-0.0041,-0.0389,0.0089,0.0144,-0.0013,-0.0326,-0.0678,-0.0026,0.042,持平
2015/11/1,-0.003,-0.008,0.0141,0.0021,0.0024,0.0043,0,-0.0098,0,0,0,0,0,0,0,0,0.0316,0.0417,0.0276,0.0654,0.0961,0.0657,0.1316,0.0351,0.028,-0.0659,-0.0731,0.0998,0.0057,-0.0059,0.0371,0.05,-0.1535,0.0889,0.0145,0.0243,0.0353,0.0222,0.0009,0.0667,0.0927,0.0026,-0.0056,持平
2015/12/1,-0.0006,0.0985,0.0324,0.0233,0.0108,0.0208,-0.0714,0,0,0,0,0,0,0,0,0,-0.0102,-0.0083,-0.0128,-0.0043,0.0199,-0.0194,0.0324,-0.008,0.0133,-0.0124,-0.13,-0.0108,0.0064,-0.0417,-0.0339,0.11,0.0865,0.0405,-0.0461,-0.0545,-0.0477,-0.0302,0.0011,-0.0806,0.0304,0.0026,-0.0241,下降
2016/1/1,-0.0013,0.6116,0.002,0.0059,0.0089,0.0514,0,-0.0095,0.0079,0.0041,0.0081,0.0502,-0.0376,0.0809,-0.0043,-0.0128,-0.0705,-0.0853,-0.066,-0.1587,-0.1812,-0.099,-0.0451,0.0072,-0.1041,0.0252,-0.1535,-0.0735,0.0178,-0.0062,-0.0401,0.08,0.2489,-0.0467,0.0428,0.0033,0.0312,0.0453,0.0006,0.0027,-0.1119,-0.0102,-0.0515,上升
2016/2/1,0.0031,-0.2099,-0.0124,0.0036,0.0044,0.0379,0,-0.015,0,0,0,0,0,0,0,0,-0.0003,-0.032,-0.0074,-0.0604,-0.045,-0.0552,0.0117,-0.0203,-0.0081,0.0969,-0.0332,-0.1435,-0.0057,-0.4338,-0.108,0.05,-0.1985,0.0582,-0.0416,-0.05,-0.0191,-0.0204,0.0001,-0.0022,0.0916,0,0.0478,上升
2016/3/1,0.0028,-0.2626,0.0083,-0.0035,-0.0001,-0.0389,-0.0769,0,0,0,0,0,0,0,0,0,0.0615,0.0653,0.0617,0.0376,0.0069,0.0337,0.0298,-0.0081,0.1045,0.0336,0.2427,0.0607,-0.0193,1.1523,-0.1894,-0.26,-0.5817,-0.3052,-0.1565,-0.1377,-0.194,-0.1863,-0.0012,-0.1958,-0.2406,0.0207,0.0535,持平
2016/4/1,0.002,-0.0073,0.0028,0.0055,0.0048,-0.006,0,-0.0167,0.0045,0.0108,0.0035,-0.0323,0.0623,-0.1063,0.0134,0.0264,0.0313,0.029,0.0265,0.0332,0.0515,-0.0209,0.0581,-0.0195,0.0179,-0.0009,0.0833,-0.0463,-0.0076,-0.3179,0.3171,0.07,1.5223,0.2269,0.2725,0.1892,0.3183,0.1608,0.0005,0.2682,0.3079,-0.0152,-0.0138,持平
2016/5/1,0.0016,0.0521,-0.0066,-0.0066,-0.0052,-0.0115,0,-0.0103,0,0,0,0,0,0,0,0,-0.0085,-0.0212,-0.0048,-0.0483,-0.0466,0.0042,0.021,0.0017,-0.0241,0.012,0.1437,0.0026,0.0067,0.0451,-0.0976,0.01,-0.431,-0.0833,-0.0628,0.0291,-0.0691,-0.0084,0.0003,-0.0387,-0.0826,-0.0077,-0.0389,上升
2016/6/1,-0.0001,-0.0181,0.015,0.0029,0.0039,0.0011,0,0,0,0,0,0,0,0,0,0,0.0035,0.0142,0.0089,0.0138,0.0319,-0.0327,-0.0078,0.0017,0.0604,0.0154,0.0386,-0.0901,-0.0075,0,0.0161,0.07,0.3943,0.7651,0.0693,0.0831,0.0472,0.0185,0.0005,0.0602,0.1662,-0.0052,0.0437,持平
2016/7/1,0.0008,0.0427,-0.0107,0.0107,0.0057,0.0041,-0.0833,-0.0019,0.0097,0.0058,0.0005,0.008,0.0178,0.0576,0.0251,0.022,0.033,0.0345,0.0312,0.0406,0.0407,0.0062,0.0729,0.0195,0.0456,0.0482,-0.0755,-0.0859,-0.0064,0.1295,0.0526,0.08,0.1225,-0.116,0.0158,-0.0069,0.0018,0.0241,0.0006,-0.0265,-0.032,0.0208,0.0355,持平
2016/8/1,-0.001,-0.0257,0.0212,0.0184,0.0023,-0.0018,0,-0.0157,0,0,0,0,0,0,0,0,0.0084,0.0384,0.0133,0.011,-0.0049,0.0258,0.072,-0.0126,0.0797,-0.0002,-0.0081,0.0371,-0.0173,0.0892,-0.0198,0.48,0.1035,0.1956,0.0001,0.0379,-0.0075,0.0072,0.0021,0.0438,0.0707,0.0255,0.0218,持平
2016/9/1,0.0017,-0.0111,-0.0133,-0.0061,-0.0026,0.0064,0,0,0,0,0,0,0,0,0,0,-0.0123,0.0071,-0.0091,-0.0044,-0.0005,0.0091,-0.0117,0.0011,0.0223,-0.0094,0.0083,0.0478,-0.0029,-0.2105,0.0788,0.1,-0.0938,-0.0347,0.0335,0.0141,0.0413,0.0102,0.0015,0.0052,0.0255,0.0149,0.0041,持平
2016/10/1,0.0043,-0.0473,0.014,0.0077,0.0025,0.0041,0,-0.003,0.0065,0.0083,0.0095,-0.001,0.0118,-0.0773,0.0441,0.0561,-0.0045,0.0003,-0.0068,0.0163,0.0155,0.0184,-0.0451,0.0236,0.0244,-0.0466,0.1056,0.0774,0.0035,-0.0593,0.128,-0.06,0.0943,-0.0902,-0.0104,-0.0698,-0.0661,-0.0051,-0.0012,-0.086,-0.0264,-0.0221,0.0157,持平
2016/11/1,0.0007,0.0187,0.0009,-0.0032,0.0018,0.002,0,0,0,0,0,0,0,0,0,0,0.0282,0.0009,0.0102,0.0355,0.0105,0.0378,-0.0307,0.0215,0.0337,-0.0242,-0.0816,0.2177,0.0059,0.2677,-0.009,0.1,-0.3322,0.3224,0.0032,0.0387,0.0339,0.0241,0.0015,0.1795,0.1398,-0.01,-0.019,持平
2016/12/1,-0.0004,0.0878,0.0253,0.0216,0.0087,0.0252,0,0,0,0,0,0,0,0,0,0,0.0543,0.029,0.0377,-0.0124,-0.0402,0.0778,-0.0005,0.0221,0.0575,-0.0674,0.1384,0.1633,0.0083,-0.1801,0.0218,0.18,0.053,-0.2299,0.0246,-0.0524,0.0314,0.012,0.0014,-0.0472,-0.0815,-0.0203,0.0162,持平
2017/1/1,-0.0032,0.9516,-0.0092,0.009,0.0088,0.186,0,0,0.0048,-0.0065,0.004,-0.0419,-0.0088,0.2387,-0.0073,-0.0284,0.0099,0.0274,0.0127,-0.0062,-0.036,0.0067,0.0287,-0.0087,0.033,0.0368,0.0086,-0.0248,-0.0104,-0.1894,-0.064,0.12,0.3486,0.159,-0.0008,-0.0024,0.0057,0.0207,0.0007,0.0244,0.0271,-0.0207,0.0116,持平
2017/2/1,0.0053,-0.5091,-0.0235,-0.0101,0.0035,-0.1042,0,0,0,0,0,0,0,0,0,0,0.0259,0.0366,0.0241,0.024,0.0184,-0.0003,0.1324,-0.0043,0.0465,0.0358,0.016,-0.0029,-0.0257,0.6262,-0.1377,0.06,0.0526,-0.1025,-0.0741,-0.074,-0.0787,-0.0292,0.0006,-0.0775,-0.099,-0.0026,0.0344,持平
2017/3/1,-0.0017,-0.0345,0.0089,-0.0061,0.0013,-0.0185,0,0,0,0,0,0,0,0,0,0,0.0195,0.0174,0.0158,0.0091,0.0249,0.0079,0.0365,-0.0003,0.0251,-0.0036,-0.0715,0.0251,-0.008,0.1494,-0.0742,-0.09,-0.4374,-0.1864,-0.0722,-0.0686,-0.084,-0.1529,-0.0012,-0.0718,-0.0971,0.0185,0.0126,持平
2017/4/1,0.0004,0.0049,-0.0023,-0.0014,0.0038,-0.0073,0,-0.0004,0.0067,0.011,0.0073,0.0519,-0.0061,-0.05,0,0.0055,-0.0066,0.008,-0.0032,-0.0085,-0.0075,-0.0312,0.0196,-0.0071,-0.0015,0.032,0.0291,-0.0754,-0.0081,-0.26,0.2221,0.21,0.5759,0.1007,0.1817,0.1398,0.2121,0.1521,0.0005,0.1276,0.1563,-0.0182,0.0005,持平
2017/5/1,0.0007,0.1012,-0.0023,0.0012,-0.0021,-0.0034,0,0,0,0,0,0,0,0,0,0,0.0122,0.036,0.0153,-0.0369,-0.0482,0.0529,0.0112,-0.0181,0.0538,-0.0189,-0.0481,0.0052,-0.0082,0.1419,-0.1305,0.11,-0.0453,0.0929,-0.1284,-0.0025,-0.1165,-0.0379,0.0012,-0.0675,-0.0675,-0.0291,0.0197,持平
2017/6/1,0.0008,-0.084,0.0219,0.0064,0.0016,-0.0016,0,0,0,0,0,0,0,0,0,0,0.0182,0.0162,0.0161,0.0165,0.0289,0.0162,0.0508,-0.0136,0.035,0.0115,-0.0711,-0.0517,0.0046,0.2544,0.0382,0.12,-0.1285,-0.1562,0.0941,0.0705,0.0692,0.0329,0.0007,0.041,0.0679,-0.0027,0.0265,持平
2017/7/1,0.0016,0.0802,0.0005,0.0103,0.0027,0.0029,0,0.0004,0.0099,-0.0163,0.0079,0.0052,-0.0924,0.3675,0.0624,0.0309,0.0124,0.0113,0.0083,0.0243,0.019,0,0.0232,-0.0215,0.002,-0.0194,0.0332,0.0584,0.0043,-0.0708,0.099,0.19,0.1475,-0.2491,0.0351,0.0107,0.0349,0.0251,0.0006,0.011,-0.0833,0.0219,0.0163,持平
2017/8/1,0.0004,-0.0407,0.0144,0.0173,0.007,0.0024,0,0,0,0,0,0,0,0,0,0,0.0154,0.0027,0.0009,0.0203,0.0166,-0.0187,0.0422,-0.0172,-0.0009,0.039,0.0291,-0.0453,-0.0051,0.2741,-0.0422,0.62,0.3072,-0.1417,-0.0283,0.0402,-0.0295,-0.0002,0.0019,0.0594,0.1093,0.0267,0.001,持平
2017/9/1,0.0014,-0.0119,-0.0164,-0.0076,-0.0042,0.0063,0,0,0,0,0,0,0,0,0,0,0.0118,0.0185,0.0149,0.023,0.0429,0.0129,0.0338,-0.009,0.0446,0.0253,0.0331,-0.0026,-0.0038,0.0239,0.0455,0.14,-0.0764,0.0002,0.068,0.0182,0.0676,0.0385,0.0015,0.0198,0.0057,0.013,0.0062,持平
2017/10/1,0.0035,-0.0283,0.0141,0.0065,0.0046,0.0046,0,0.0004,0.0119,0.0166,0.0076,-0.0179,0.0682,-0.035,0.0035,0.0088,0.0389,0.0272,0.0257,0.007,0.0263,0.0674,0.0505,0.0144,0.0773,-0.0281,0.0392,0.0709,0.0043,-0.1401,0.1149,-0.03,0.0548,0.3871,-0.0157,-0.0265,-0.039,-0.001,-0.0011,0.0348,0.0233,-0.0308,0.0174,持平
2017/11/1,0.0057,0.0138,0.0045,-0.0022,0.0039,0.0034,0,0,0,0,0,0,0,0,0,0,0.0226,0.0292,0.0143,0.0004,0.0031,0.0592,0.047,0.0033,0.0702,0.0015,0.0997,-0.0016,-0.0059,0.276,0.0121,0.12,-0.0554,0.2224,-0.0202,-0.0044,-0.0161,0.0025,0.0016,-0.0427,0.0585,-0.0053,0.0055,持平
2017/12/1,0.0017,0.0875,0.0189,0.0114,0.0043,0.0149,0,0,0,0,0,0,0,0,0,0,0.0419,0.0138,0.0273,-0.0279,-0.031,0.0108,0.0089,-0.0072,-0.0416,-0.0117,0.0218,0.0209,-0.0041,-0.195,0.0412,0.21,0.0559,-0.2775,0.014,-0.0554,0.0196,0.0162,0.0014,0.0445,-0.0102,-0.0107,-0.0225,上升
2018/1/1,-0.0021,0.2039,0.0161,0.0066,0.0054,0.0159,0,-0.0004,0.002,0.0118,0.0051,0.0255,0.0202,-0.1158,0.0004,0.0157,0.0513,0.0566,0.0471,0.0496,0.0345,0.0414,0.064,-0.0287,0.0729,0.0511,0.0968,0.0746,-0.018,0.3084,-0.0113,0.12,0.0864,0.2837,0.0243,-0.0227,-0.0042,0.0157,0.0006,0.0177,-0.0758,-0.0135,0.048,持平
2018/2/1,0.0018,0.4694,0.0021,0.0121,0.0077,0.0943,0,0,0,0,0,0,0,0,0,0,-0.0319,-0.0162,-0.0303,-0.0465,-0.0717,-0.0726,0.0447,-0.0104,-0.0232,0.0007,-0.0223,0.1071,-0.0061,-0.4175,-0.1193,0.12,0.0631,-0.0365,-0.0277,-0.012,0.0371,-0.0148,0.0004,-0.0818,0.1012,-0.0082,-0.0261,持平
2018/3/1,0.0008,-0.4687,-0.0083,-0.0086,-0.0005,-0.0498,0,0,0,0,0,0,0,0,0,0,-0.016,0.0209,-0.0009,-0.0147,0.0353,-0.0271,0.0738,0.0014,0.0551,-0.0057,0.0097,-0.0055,-0.0015,0.5723,-0.2482,-0.32,-0.3617,-0.2456,-0.192,-0.1561,-0.213,-0.1737,-0.0012,-0.1957,-0.2478,0.0193,0.0174,持平
